date,atm_name,withdrawals_total,withdrawals_xyz,withdrawals_other,amount_total,amount_xyz,amount_other,weekday,festival,working_day
2012-12-05,Christ College ATM,99.0,44.0,55.0,454900.0,222400.0,232500.0,3,NH,0.0
2012-12-05,Mount Road ATM,184.0,81.0,103.0,542500.0,258400.0,284100.0,3,NH,0.0
2012-12-05,KK Nagar ATM,251.0,189.0,62.0,1043500.0,751300.0,292200.0,3,NH,0.0
2012-12-05,Airport ATM,180.0,122.0,58.0,968700.0,691500.0,277200.0,3,NH,0.0
2012-12-05,Big Street ATM,45.0,24.0,21.0,116700.0,67700.0,49000.0,3,NH,0.0
2012-12-06,Christ College ATM,110.0,35.0,75.0,468000.0,130200.0,337800.0,4,NH,0.0
2012-12-06,Mount Road ATM,253.0,97.0,156.0,682000.0,364800.0,317200.0,4,NH,0.0
2012-12-06,KK Nagar ATM,300.0,161.0,139.0,1223100.0,736500.0,486600.0,4,NH,0.0
2012-12-06,Airport ATM,156.0,88.0,68.0,691600.0,498800.0,192800.0,4,NH,0.0
2012-12-06,Big Street ATM,130.0,19.0,111.0,456400.0,67300.0,389100.0,4,NH,0.0
2012-12-07,Christ College ATM,97.0,55.0,42.0,389300.0,240500.0,148800.0,5,NH,0.0
2012-12-07,Mount Road ATM,171.0,90.0,81.0,606900.0,399500.0,207400.0,5,NH,0.0
2012-12-07,KK Nagar ATM,267.0,207.0,60.0,1037500.0,829000.0,208500.0,5,NH,0.0
2012-12-07,Airport ATM,93.0,71.0,22.0,339000.0,285200.0,53800.0,5,NH,0.0
2012-12-07,Big Street ATM,48.0,18.0,30.0,168700.0,79800.0,88900.0,5,NH,0.0
2012-12-08,Christ College ATM,75.0,30.0,45.0,212100.0,94200.0,117900.0,6,NH,0.0
2012-12-08,Mount Road ATM,147.0,25.0,122.0,214400.0,25500.0,188900.0,6,NH,0.0
2012-12-08,KK Nagar ATM,119.0,91.0,28.0,352300.0,267700.0,84600.0,6,NH,0.0
2012-12-08,Airport ATM,87.0,63.0,24.0,386500.0,327000.0,59500.0,6,NH,0.0
2012-12-08,Big Street ATM,22.0,4.0,18.0,67500.0,3100.0,64400.0,6,NH,0.0
2012-12-09,Christ College ATM,123.0,39.0,84.0,503600.0,176300.0,327300.0,7,NH,0.0
2012-12-09,Mount Road ATM,159.0,88.0,71.0,600200.0,420500.0,179700.0,7,NH,0.0
2012-12-09,KK Nagar ATM,232.0,183.0,49.0,1040300.0,849300.0,191000.0,7,NH,0.0
2012-12-09,Airport ATM,101.0,84.0,17.0,451700.0,397600.0,54100.0,7,NH,0.0
2012-12-09,Big Street ATM,94.0,27.0,67.0,419700.0,155300.0,264400.0,7,NH,0.0
2012-12-10,Christ College ATM,128.0,59.0,69.0,564200.0,356300.0,207900.0,1,NH,0.0
2012-12-10,Mount Road ATM,192.0,111.0,81.0,735500.0,545000.0,190500.0,1,NH,0.0
2012-12-10,KK Nagar ATM,250.0,183.0,67.0,923100.0,691600.0,231500.0,1,NH,0.0
2012-12-10,Airport ATM,36.0,27.0,9.0,182700.0,175300.0,7400.0,1,NH,0.0
2012-12-10,Big Street ATM,70.0,30.0,40.0,262600.0,142800.0,119800.0,1,NH,0.0
2012-12-11,Christ College ATM,104.0,57.0,47.0,410500.0,285400.0,125100.0,2,NH,0.0
2012-12-11,Mount Road ATM,190.0,99.0,91.0,617300.0,364400.0,252900.0,2,NH,0.0
2012-12-11,KK Nagar ATM,444.0,269.0,175.0,1466400.0,878400.0,588000.0,2,NH,0.0
2012-12-11,Airport ATM,121.0,79.0,42.0,501600.0,337500.0,164100.0,2,NH,0.0
2012-12-11,Big Street ATM,111.0,37.0,74.0,451200.0,159500.0,291700.0,2,NH,0.0
2012-12-12,Christ College ATM,109.0,44.0,65.0,406900.0,146000.0,260900.0,3,NH,0.0
2012-12-12,Mount Road ATM,167.0,93.0,74.0,685600.0,492500.0,193100.0,3,NH,0.0
2012-12-12,KK Nagar ATM,282.0,222.0,60.0,1160200.0,927600.0,232600.0,3,NH,0.0
2012-12-12,Airport ATM,130.0,110.0,20.0,650900.0,593400.0,57500.0,3,NH,0.0
2012-12-12,Big Street ATM,90.0,15.0,75.0,366200.0,86500.0,279700.0,3,NH,0.0
2012-12-13,Christ College ATM,116.0,43.0,73.0,512500.0,195400.0,317100.0,4,NH,0.0
2012-12-13,Mount Road ATM,163.0,96.0,67.0,568200.0,394400.0,173800.0,4,NH,0.0
2012-12-13,KK Nagar ATM,201.0,148.0,53.0,879100.0,685800.0,193300.0,4,NH,0.0
2012-12-13,Airport ATM,57.0,43.0,14.0,254000.0,184200.0,69800.0,4,NH,0.0
2012-12-13,Big Street ATM,90.0,29.0,61.0,338800.0,203800.0,135000.0,4,NH,0.0
2012-12-14,Christ College ATM,80.0,43.0,37.0,366100.0,252800.0,113300.0,5,NH,0.0
2012-12-14,Mount Road ATM,155.0,71.0,84.0,480200.0,278100.0,202100.0,5,NH,0.0
2012-12-14,KK Nagar ATM,229.0,187.0,42.0,863000.0,724000.0,139000.0,5,NH,0.0
2012-12-14,Airport ATM,94.0,66.0,28.0,451600.0,371600.0,80000.0,5,NH,0.0
2012-12-14,Big Street ATM,76.0,23.0,53.0,308600.0,149500.0,159100.0,5,NH,0.0
2012-12-15,Christ College ATM,105.0,53.0,52.0,568700.0,376800.0,191900.0,6,NH,0.0
2012-12-15,Mount Road ATM,173.0,84.0,89.0,557100.0,366000.0,191100.0,6,NH,0.0
2012-12-15,KK Nagar ATM,271.0,220.0,51.0,1336600.0,1156400.0,180200.0,6,NH,0.0
2012-12-15,Airport ATM,117.0,94.0,23.0,568200.0,460900.0,107300.0,6,NH,0.0
2012-12-15,Big Street ATM,120.0,23.0,97.0,406200.0,106400.0,299800.0,6,NH,0.0
2012-12-16,Christ College ATM,119.0,33.0,86.0,315200.0,96600.0,218600.0,7,NH,0.0
2012-12-16,Mount Road ATM,167.0,29.0,138.0,278000.0,43000.0,235000.0,7,NH,0.0
2012-12-16,KK Nagar ATM,108.0,77.0,31.0,355700.0,277900.0,77800.0,7,NH,0.0
2012-12-16,Airport ATM,107.0,77.0,30.0,430300.0,328600.0,101700.0,7,NH,0.0
2012-12-16,Big Street ATM,118.0,23.0,95.0,349100.0,103000.0,246100.0,7,NH,0.0
2012-12-17,Christ College ATM,94.0,51.0,43.0,277500.0,138600.0,138900.0,1,NH,0.0
2012-12-17,Mount Road ATM,171.0,81.0,90.0,585600.0,272100.0,313500.0,1,NH,0.0
2012-12-17,KK Nagar ATM,221.0,182.0,39.0,1172300.0,1037700.0,134600.0,1,NH,0.0
2012-12-17,Airport ATM,110.0,70.0,40.0,526100.0,338700.0,187400.0,1,NH,0.0
2012-12-17,Big Street ATM,95.0,32.0,63.0,291300.0,91300.0,200000.0,1,NH,0.0
2012-12-18,Christ College ATM,106.0,52.0,54.0,428800.0,251400.0,177400.0,2,NH,0.0
2012-12-18,Mount Road ATM,190.0,84.0,106.0,562600.0,308900.0,253700.0,2,NH,0.0
2012-12-18,KK Nagar ATM,208.0,174.0,34.0,936700.0,783300.0,153400.0,2,NH,0.0
2012-12-18,Airport ATM,101.0,66.0,35.0,503400.0,366000.0,137400.0,2,NH,0.0
2012-12-18,Big Street ATM,76.0,22.0,54.0,241900.0,77000.0,164900.0,2,NH,0.0
2012-12-19,Christ College ATM,107.0,43.0,64.0,324400.0,176100.0,148300.0,3,NH,0.0
2012-12-19,Mount Road ATM,195.0,73.0,122.0,824600.0,383800.0,440800.0,3,NH,0.0
2012-12-19,KK Nagar ATM,244.0,196.0,48.0,1014400.0,889200.0,125200.0,3,NH,0.0
2012-12-19,Airport ATM,124.0,84.0,40.0,548000.0,436400.0,111600.0,3,NH,0.0
2012-12-19,Big Street ATM,77.0,19.0,58.0,226200.0,73900.0,152300.0,3,NH,0.0
2012-12-20,Christ College ATM,106.0,65.0,41.0,521500.0,382400.0,139100.0,4,NH,0.0
2012-12-20,Mount Road ATM,188.0,84.0,104.0,535500.0,289300.0,246200.0,4,NH,0.0
2012-12-20,KK Nagar ATM,212.0,181.0,31.0,869000.0,813100.0,55900.0,4,NH,0.0
2012-12-20,Airport ATM,92.0,65.0,27.0,411700.0,343700.0,68000.0,4,NH,0.0
2012-12-20,Big Street ATM,90.0,28.0,62.0,287200.0,109100.0,178100.0,4,NH,0.0
2012-12-21,Christ College ATM,92.0,64.0,28.0,353000.0,294800.0,58200.0,5,NH,0.0
2012-12-21,Mount Road ATM,116.0,71.0,45.0,396400.0,270800.0,125600.0,5,NH,0.0
2012-12-21,KK Nagar ATM,239.0,192.0,47.0,1092000.0,903600.0,188400.0,5,NH,0.0
2012-12-21,Airport ATM,107.0,79.0,28.0,444800.0,357700.0,87100.0,5,NH,0.0
2012-12-21,Big Street ATM,77.0,26.0,51.0,304600.0,191400.0,113200.0,5,NH,0.0
2012-12-22,Christ College ATM,84.0,55.0,29.0,437200.0,354500.0,82700.0,6,NH,0.0
2012-12-22,Mount Road ATM,162.0,79.0,83.0,566900.0,344000.0,222900.0,6,NH,0.0
2012-12-22,KK Nagar ATM,291.0,212.0,79.0,1196900.0,859600.0,337300.0,6,NH,0.0
2012-12-22,Airport ATM,104.0,72.0,32.0,479700.0,364800.0,114900.0,6,NH,0.0
2012-12-22,Big Street ATM,130.0,31.0,99.0,436000.0,140900.0,295100.0,6,NH,0.0
2012-12-23,Christ College ATM,78.0,28.0,50.0,358700.0,152300.0,206400.0,7,NH,0.0
2012-12-23,Mount Road ATM,160.0,42.0,118.0,416900.0,149200.0,267700.0,7,NH,0.0
2012-12-23,KK Nagar ATM,146.0,110.0,36.0,457000.0,339500.0,117500.0,7,NH,0.0
2012-12-23,Airport ATM,76.0,52.0,24.0,276500.0,209500.0,67000.0,7,NH,0.0
2012-12-23,Big Street ATM,67.0,21.0,46.0,220700.0,110600.0,110100.0,7,NH,0.0
2012-12-24,Christ College ATM,108.0,49.0,59.0,359600.0,174900.0,184700.0,1,NH,0.0
2012-12-24,Mount Road ATM,144.0,69.0,75.0,494600.0,302000.0,192600.0,1,NH,0.0
2012-12-24,KK Nagar ATM,243.0,189.0,54.0,1175200.0,951000.0,224200.0,1,NH,0.0
2012-12-24,Airport ATM,84.0,63.0,21.0,472300.0,427700.0,44600.0,1,NH,0.0
2012-12-24,Big Street ATM,97.0,30.0,67.0,363900.0,151800.0,212100.0,1,NH,0.0
2012-12-25,Christ College ATM,68.0,36.0,32.0,163000.0,100100.0,62900.0,2,C,0.0
2012-12-25,Mount Road ATM,85.0,41.0,44.0,230300.0,185000.0,45300.0,2,C,0.0
2012-12-25,KK Nagar ATM,111.0,79.0,32.0,384700.0,277700.0,107000.0,2,C,0.0
2012-12-25,Airport ATM,76.0,60.0,16.0,246000.0,227400.0,18600.0,2,C,0.0
2012-12-25,Big Street ATM,76.0,26.0,50.0,235400.0,131600.0,103800.0,2,C,0.0
2012-12-26,Christ College ATM,105.0,47.0,58.0,480700.0,214500.0,266200.0,3,C,0.0
2012-12-26,Mount Road ATM,114.0,64.0,50.0,445600.0,306900.0,138700.0,3,C,0.0
2012-12-26,KK Nagar ATM,243.0,169.0,74.0,969400.0,725500.0,243900.0,3,C,0.0
2012-12-26,Airport ATM,101.0,69.0,32.0,344100.0,276500.0,67600.0,3,C,0.0
2012-12-26,Big Street ATM,89.0,29.0,60.0,210800.0,96000.0,114800.0,3,C,0.0
2012-12-27,Christ College ATM,100.0,41.0,59.0,430300.0,213300.0,217000.0,4,C,0.0
2012-12-27,Mount Road ATM,133.0,70.0,63.0,398000.0,264800.0,133200.0,4,C,0.0
2012-12-27,KK Nagar ATM,212.0,169.0,43.0,1088600.0,919600.0,169000.0,4,C,0.0
2012-12-27,Airport ATM,121.0,88.0,33.0,362900.0,286300.0,76600.0,4,C,0.0
2012-12-27,Big Street ATM,94.0,48.0,46.0,343200.0,240400.0,102800.0,4,C,0.0
2012-12-28,Christ College ATM,80.0,41.0,39.0,244600.0,149600.0,95000.0,5,C,0.0
2012-12-28,Mount Road ATM,126.0,69.0,57.0,486400.0,276500.0,209900.0,5,C,0.0
2012-12-28,KK Nagar ATM,195.0,152.0,43.0,854200.0,690500.0,163700.0,5,C,0.0
2012-12-28,Airport ATM,53.0,37.0,16.0,177600.0,135200.0,42400.0,5,C,0.0
2012-12-28,Big Street ATM,109.0,56.0,53.0,468700.0,349500.0,119200.0,5,C,0.0
2012-12-29,Christ College ATM,103.0,51.0,52.0,549300.0,282000.0,267300.0,6,NH,0.0
2012-12-29,Mount Road ATM,85.0,43.0,42.0,171400.0,89500.0,81900.0,6,NH,0.0
2012-12-29,KK Nagar ATM,233.0,177.0,56.0,991400.0,780900.0,210500.0,6,NH,0.0
2012-12-29,Airport ATM,33.0,22.0,11.0,146400.0,101900.0,44500.0,6,NH,0.0
2012-12-29,Big Street ATM,98.0,39.0,59.0,264300.0,104200.0,160100.0,6,NH,0.0
2012-12-30,Christ College ATM,69.0,26.0,43.0,169600.0,42300.0,127300.0,7,NH,0.0
2012-12-30,Mount Road ATM,117.0,45.0,72.0,262600.0,147400.0,115200.0,7,NH,0.0
2012-12-30,KK Nagar ATM,140.0,92.0,48.0,449800.0,285700.0,164100.0,7,NH,0.0
2012-12-30,Airport ATM,107.0,81.0,26.0,442800.0,389700.0,53100.0,7,NH,0.0
2012-12-30,Big Street ATM,106.0,29.0,77.0,376000.0,160000.0,216000.0,7,NH,0.0
2012-12-31,Christ College ATM,105.0,58.0,47.0,381700.0,261400.0,120300.0,1,NH,0.0
2012-12-31,Mount Road ATM,251.0,130.0,121.0,1037800.0,651300.0,386500.0,1,NH,0.0
2012-12-31,KK Nagar ATM,370.0,275.0,95.0,1587700.0,1225300.0,362400.0,1,NH,0.0
2012-12-31,Airport ATM,155.0,121.0,34.0,821300.0,704200.0,117100.0,1,NH,0.0
2012-12-31,Big Street ATM,118.0,31.0,87.0,364300.0,139700.0,224600.0,1,NH,0.0
2013-01-01,Christ College ATM,95.0,39.0,56.0,427100.0,235700.0,191400.0,2,C,0.0
2013-01-01,Mount Road ATM,144.0,49.0,95.0,377900.0,155200.0,222700.0,2,C,0.0
2013-01-01,KK Nagar ATM,268.0,176.0,92.0,1290200.0,927700.0,362500.0,2,C,0.0
2013-01-01,Airport ATM,78.0,58.0,20.0,315400.0,269100.0,46300.0,2,C,0.0
2013-01-01,Big Street ATM,125.0,26.0,99.0,429200.0,75500.0,353700.0,2,C,0.0
2013-01-02,Christ College ATM,98.0,47.0,51.0,628000.0,362400.0,265600.0,3,NH,1.0
2013-01-02,Mount Road ATM,221.0,105.0,116.0,792900.0,399400.0,393500.0,3,NH,1.0
2013-01-02,KK Nagar ATM,282.0,199.0,83.0,1399300.0,1015300.0,384000.0,3,NH,1.0
2013-01-02,Airport ATM,127.0,92.0,35.0,606700.0,469400.0,137300.0,3,NH,1.0
2013-01-02,Big Street ATM,120.0,45.0,75.0,469500.0,199300.0,270200.0,3,NH,1.0
2013-01-03,Christ College ATM,122.0,51.0,71.0,579900.0,306600.0,273300.0,4,NH,1.0
2013-01-03,Mount Road ATM,193.0,107.0,86.0,831400.0,518400.0,313000.0,4,NH,1.0
2013-01-03,KK Nagar ATM,269.0,210.0,59.0,1191800.0,876500.0,315300.0,4,NH,1.0
2013-01-03,Airport ATM,109.0,89.0,20.0,471000.0,420300.0,50700.0,4,NH,1.0
2013-01-03,Big Street ATM,74.0,27.0,47.0,245300.0,100500.0,144800.0,4,NH,1.0
2013-01-04,Christ College ATM,144.0,54.0,90.0,713100.0,370600.0,342500.0,5,NH,1.0
2013-01-04,Mount Road ATM,134.0,71.0,63.0,509600.0,328700.0,180900.0,5,NH,1.0
2013-01-04,KK Nagar ATM,287.0,221.0,66.0,1191400.0,976100.0,215300.0,5,NH,1.0
2013-01-04,Airport ATM,63.0,58.0,5.0,269200.0,264800.0,4400.0,5,NH,1.0
2013-01-04,Big Street ATM,102.0,20.0,82.0,377700.0,111800.0,265900.0,5,NH,1.0
2013-01-05,Christ College ATM,122.0,38.0,84.0,461300.0,167000.0,294300.0,6,N,0.0
2013-01-05,Mount Road ATM,205.0,44.0,161.0,635200.0,218300.0,416900.0,6,N,0.0
2013-01-05,KK Nagar ATM,248.0,151.0,97.0,1235000.0,847100.0,387900.0,6,N,0.0
2013-01-05,Airport ATM,80.0,66.0,14.0,458000.0,412000.0,46000.0,6,N,0.0
2013-01-05,Big Street ATM,100.0,19.0,81.0,355500.0,95100.0,260400.0,6,N,0.0
2013-01-06,Christ College ATM,146.0,50.0,96.0,757500.0,261900.0,495600.0,7,NH,0.0
2013-01-06,Mount Road ATM,225.0,101.0,124.0,839600.0,441800.0,397800.0,7,NH,0.0
2013-01-06,KK Nagar ATM,335.0,280.0,55.0,1688100.0,1428000.0,260100.0,7,NH,0.0
2013-01-06,Airport ATM,145.0,113.0,32.0,905800.0,765500.0,140300.0,7,NH,0.0
2013-01-06,Big Street ATM,127.0,42.0,85.0,431100.0,152200.0,278900.0,7,NH,0.0
2013-01-07,Christ College ATM,117.0,80.0,37.0,679100.0,457800.0,221300.0,1,NH,1.0
2013-01-07,Mount Road ATM,167.0,114.0,53.0,741700.0,570400.0,171300.0,1,NH,1.0
2013-01-07,KK Nagar ATM,344.0,292.0,52.0,2091800.0,1802300.0,289500.0,1,NH,1.0
2013-01-07,Airport ATM,141.0,121.0,20.0,682600.0,628100.0,54500.0,1,NH,1.0
2013-01-07,Big Street ATM,90.0,48.0,42.0,273400.0,141200.0,132200.0,1,NH,1.0
2013-01-08,Christ College ATM,161.0,69.0,92.0,750600.0,324300.0,426300.0,2,NH,1.0
2013-01-08,Mount Road ATM,77.0,48.0,29.0,386200.0,260900.0,125300.0,2,NH,1.0
2013-01-08,KK Nagar ATM,348.0,250.0,98.0,1741900.0,1252100.0,489800.0,2,NH,1.0
2013-01-08,Airport ATM,161.0,119.0,42.0,824000.0,619900.0,204100.0,2,NH,1.0
2013-01-08,Big Street ATM,127.0,46.0,81.0,495900.0,228100.0,267800.0,2,NH,1.0
2013-01-09,Christ College ATM,140.0,56.0,84.0,619100.0,220200.0,398900.0,3,NH,0.0
2013-01-09,Mount Road ATM,123.0,47.0,76.0,403400.0,175300.0,228100.0,3,NH,0.0
2013-01-09,KK Nagar ATM,219.0,155.0,64.0,997200.0,677800.0,319400.0,3,NH,0.0
2013-01-09,Airport ATM,145.0,100.0,45.0,829800.0,653800.0,176000.0,3,NH,0.0
2013-01-09,Big Street ATM,129.0,47.0,82.0,417800.0,143100.0,274700.0,3,NH,0.0
2013-01-10,Christ College ATM,116.0,55.0,61.0,674500.0,351200.0,323300.0,4,NH,1.0
2013-01-10,Mount Road ATM,205.0,125.0,80.0,875100.0,551200.0,323900.0,4,NH,1.0
2013-01-10,KK Nagar ATM,234.0,172.0,62.0,1212400.0,946300.0,266100.0,4,NH,1.0
2013-01-10,Airport ATM,138.0,102.0,36.0,666700.0,544600.0,122100.0,4,NH,1.0
2013-01-10,Big Street ATM,106.0,40.0,66.0,391300.0,150800.0,240500.0,4,NH,1.0
2013-01-11,Christ College ATM,167.0,72.0,95.0,820600.0,369500.0,451100.0,5,NH,1.0
2013-01-11,Mount Road ATM,204.0,110.0,94.0,789300.0,451200.0,338100.0,5,NH,1.0
2013-01-11,KK Nagar ATM,408.0,274.0,134.0,1418000.0,984900.0,433100.0,5,NH,1.0
2013-01-11,Airport ATM,144.0,115.0,29.0,528900.0,428500.0,100400.0,5,NH,1.0
2013-01-11,Big Street ATM,133.0,50.0,83.0,572700.0,262900.0,309800.0,5,NH,1.0
2013-01-12,Christ College ATM,211.0,51.0,160.0,800100.0,170000.0,630100.0,6,NH,0.0
2013-01-12,Mount Road ATM,128.0,42.0,86.0,419400.0,206900.0,212500.0,6,NH,0.0
2013-01-12,KK Nagar ATM,138.0,101.0,37.0,569300.0,409200.0,160100.0,6,NH,0.0
2013-01-12,Airport ATM,127.0,101.0,26.0,648300.0,565100.0,83200.0,6,NH,0.0
2013-01-12,Big Street ATM,119.0,37.0,82.0,358500.0,132200.0,226300.0,6,NH,0.0
2013-01-13,Christ College ATM,104.0,30.0,74.0,318800.0,90600.0,228200.0,7,NH,0.0
2013-01-13,Mount Road ATM,138.0,37.0,101.0,344500.0,146000.0,198500.0,7,NH,0.0
2013-01-13,KK Nagar ATM,234.0,137.0,97.0,842200.0,521800.0,320400.0,7,NH,0.0
2013-01-13,Airport ATM,94.0,67.0,27.0,394600.0,288700.0,105900.0,7,NH,0.0
2013-01-13,Big Street ATM,103.0,20.0,83.0,289800.0,67600.0,222200.0,7,NH,0.0
2013-01-14,Christ College ATM,60.0,18.0,42.0,166000.0,82300.0,83700.0,1,H,0.0
2013-01-14,Mount Road ATM,4.0,2.0,2.0,2600.0,2000.0,600.0,1,H,0.0
2013-01-14,KK Nagar ATM,153.0,104.0,49.0,399100.0,272800.0,126300.0,1,H,0.0
2013-01-14,Airport ATM,41.0,30.0,11.0,174000.0,118200.0,55800.0,1,H,0.0
2013-01-14,Big Street ATM,96.0,20.0,76.0,268900.0,97100.0,171800.0,1,H,0.0
2013-01-15,Christ College ATM,62.0,30.0,32.0,282700.0,127200.0,155500.0,2,H,0.0
2013-01-15,Mount Road ATM,33.0,14.0,19.0,100500.0,25200.0,75300.0,2,H,0.0
2013-01-15,KK Nagar ATM,160.0,98.0,62.0,442900.0,208600.0,234300.0,2,H,0.0
2013-01-15,Airport ATM,57.0,47.0,10.0,197000.0,151900.0,45100.0,2,H,0.0
2013-01-15,Big Street ATM,83.0,25.0,58.0,261100.0,98500.0,162600.0,2,H,0.0
2013-01-16,Christ College ATM,65.0,36.0,29.0,152900.0,99800.0,53100.0,3,H,0.0
2013-01-16,Mount Road ATM,90.0,23.0,67.0,237000.0,73900.0,163100.0,3,H,0.0
2013-01-16,KK Nagar ATM,201.0,107.0,94.0,603300.0,313500.0,289800.0,3,H,0.0
2013-01-16,Airport ATM,90.0,56.0,34.0,298200.0,196200.0,102000.0,3,H,0.0
2013-01-16,Big Street ATM,120.0,29.0,91.0,378500.0,100800.0,277700.0,3,H,0.0
2013-01-17,Christ College ATM,55.0,26.0,29.0,269100.0,197500.0,71600.0,4,NH,1.0
2013-01-17,Mount Road ATM,151.0,84.0,67.0,556900.0,355300.0,201600.0,4,NH,1.0
2013-01-17,KK Nagar ATM,351.0,246.0,105.0,1517300.0,1194600.0,322700.0,4,NH,1.0
2013-01-17,Airport ATM,86.0,66.0,20.0,486700.0,415100.0,71600.0,4,NH,1.0
2013-01-17,Big Street ATM,90.0,35.0,55.0,324400.0,195900.0,128500.0,4,NH,1.0
2013-01-18,Christ College ATM,102.0,58.0,44.0,411200.0,270600.0,140600.0,5,NH,1.0
2013-01-18,Mount Road ATM,165.0,83.0,82.0,710300.0,430900.0,279400.0,5,NH,1.0
2013-01-18,KK Nagar ATM,251.0,192.0,59.0,1157200.0,928100.0,229100.0,5,NH,1.0
2013-01-18,Airport ATM,90.0,62.0,28.0,348600.0,202600.0,146000.0,5,NH,1.0
2013-01-18,Big Street ATM,107.0,32.0,75.0,254400.0,96000.0,158400.0,5,NH,1.0
2013-01-19,Christ College ATM,110.0,46.0,64.0,475300.0,221600.0,253700.0,6,NH,0.0
2013-01-19,Mount Road ATM,139.0,57.0,82.0,408100.0,183400.0,224700.0,6,NH,0.0
2013-01-19,KK Nagar ATM,240.0,182.0,58.0,858000.0,668700.0,189300.0,6,NH,0.0
2013-01-19,Airport ATM,116.0,84.0,32.0,520000.0,423900.0,96100.0,6,NH,0.0
2013-01-19,Big Street ATM,84.0,24.0,60.0,248100.0,126900.0,121200.0,6,NH,0.0
2013-01-20,Christ College ATM,124.0,32.0,92.0,578800.0,141900.0,436900.0,7,NH,0.0
2013-01-20,Mount Road ATM,130.0,26.0,104.0,314600.0,111300.0,203300.0,7,NH,0.0
2013-01-20,KK Nagar ATM,123.0,85.0,38.0,354800.0,248500.0,106300.0,7,NH,0.0
2013-01-20,Airport ATM,89.0,61.0,28.0,395800.0,316400.0,79400.0,7,NH,0.0
2013-01-20,Big Street ATM,106.0,28.0,78.0,222900.0,108200.0,114700.0,7,NH,0.0
2013-01-21,Christ College ATM,147.0,74.0,73.0,554000.0,291300.0,262700.0,1,NH,1.0
2013-01-21,Mount Road ATM,155.0,86.0,69.0,514100.0,321300.0,192800.0,1,NH,1.0
2013-01-21,KK Nagar ATM,225.0,178.0,47.0,1095900.0,871800.0,224100.0,1,NH,1.0
2013-01-21,Airport ATM,124.0,98.0,26.0,583500.0,538800.0,44700.0,1,NH,1.0
2013-01-21,Big Street ATM,86.0,27.0,59.0,393900.0,198900.0,195000.0,1,NH,1.0
2013-01-22,Christ College ATM,89.0,52.0,37.0,369600.0,236200.0,133400.0,2,NH,1.0
2013-01-22,Mount Road ATM,124.0,67.0,57.0,399500.0,223200.0,176300.0,2,NH,1.0
2013-01-22,KK Nagar ATM,239.0,198.0,41.0,1105500.0,937100.0,168400.0,2,NH,1.0
2013-01-22,Airport ATM,106.0,80.0,26.0,512000.0,431500.0,80500.0,2,NH,1.0
2013-01-22,Big Street ATM,89.0,32.0,57.0,310100.0,208400.0,101700.0,2,NH,1.0
2013-01-23,Christ College ATM,97.0,53.0,44.0,336300.0,201300.0,135000.0,3,NH,1.0
2013-01-23,Mount Road ATM,196.0,114.0,82.0,737300.0,549900.0,187400.0,3,NH,1.0
2013-01-23,KK Nagar ATM,246.0,198.0,48.0,1141300.0,970800.0,170500.0,3,NH,1.0
2013-01-23,Airport ATM,68.0,57.0,11.0,332800.0,304900.0,27900.0,3,NH,1.0
2013-01-23,Big Street ATM,102.0,36.0,66.0,329200.0,206600.0,122600.0,3,NH,1.0
2013-01-24,Christ College ATM,102.0,58.0,44.0,510300.0,387000.0,123300.0,4,NH,1.0
2013-01-24,Mount Road ATM,199.0,118.0,81.0,628200.0,428600.0,199600.0,4,NH,1.0
2013-01-24,KK Nagar ATM,306.0,247.0,59.0,933800.0,742000.0,191800.0,4,NH,1.0
2013-01-24,Airport ATM,123.0,89.0,34.0,648700.0,572200.0,76500.0,4,NH,1.0
2013-01-24,Big Street ATM,96.0,44.0,52.0,350400.0,212400.0,138000.0,4,NH,1.0
2013-01-25,Christ College ATM,83.0,45.0,38.0,263700.0,150300.0,113400.0,5,M,0.0
2013-01-25,Mount Road ATM,89.0,33.0,56.0,152600.0,45500.0,107100.0,5,M,0.0
2013-01-25,KK Nagar ATM,152.0,99.0,53.0,642700.0,490100.0,152600.0,5,M,0.0
2013-01-25,Airport ATM,73.0,50.0,23.0,365300.0,309800.0,55500.0,5,M,0.0
2013-01-25,Big Street ATM,74.0,25.0,49.0,228200.0,134000.0,94200.0,5,M,0.0
2013-01-26,Christ College ATM,68.0,45.0,23.0,238900.0,173300.0,65600.0,6,N,0.0
2013-01-26,Mount Road ATM,3.0,2.0,1.0,21000.0,12000.0,9000.0,6,N,0.0
2013-01-26,KK Nagar ATM,155.0,123.0,32.0,843800.0,706400.0,137400.0,6,N,0.0
2013-01-26,Airport ATM,82.0,67.0,15.0,396000.0,360500.0,35500.0,6,N,0.0
2013-01-26,Big Street ATM,58.0,19.0,39.0,128800.0,73000.0,55800.0,6,N,0.0
2013-01-27,Christ College ATM,85.0,48.0,37.0,420200.0,298600.0,121600.0,7,NH,0.0
2013-01-27,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,7,NH,0.0
2013-01-27,KK Nagar ATM,116.0,88.0,28.0,382200.0,299000.0,83200.0,7,NH,0.0
2013-01-27,Airport ATM,75.0,51.0,24.0,246900.0,205700.0,41200.0,7,NH,0.0
2013-01-27,Big Street ATM,98.0,30.0,68.0,197100.0,67000.0,130100.0,7,NH,0.0
2013-01-28,Christ College ATM,113.0,41.0,72.0,568500.0,264500.0,304000.0,1,NH,1.0
